age,hours-per-week,hasGraduateDegree,inRelationship,isWhite,isFemale,greaterThan50k
43,40,0,0,0,0,0
37,40,0,0,1,1,0
56,40,0,1,1,0,1
58,40,0,1,1,0,1
45,41,0,0,1,0,0
29,40,0,1,1,0,0
26,40,0,0,1,1,0
43,40,0,1,0,0,1
33,40,0,1,1,0,0
45,42,0,1,1,0,0
25,30,0,0,1,0,0
25,40,0,1,1,0,0
69,5,0,0,1,0,0
37,40,0,1,1,0,0
20,25,0,0,1,0,0
39,24,1,0,1,1,1
17,20,0,0,1,1,0
27,40,0,0,1,0,0
26,40,0,0,0,1,0
39,60,0,1,1,0,0
41,40,0,0,1,1,0
51,50,0,1,1,0,1
40,40,0,0,1,0,0
58,40,0,1,1,0,0
23,40,0,0,1,1,0
45,50,1,1,1,0,1
51,50,0,1,1,0,1
43,40,0,0,1,0,0
25,50,0,0,1,1,0
36,40,0,1,1,0,0
58,50,0,1,1,0,0
33,40,0,0,1,0,0
60,40,0,1,1,0,0
45,46,0,0,1,1,0
49,40,0,0,1,1,0
19,40,0,0,1,1,0
42,40,0,0,1,0,0
25,50,0,0,1,1,0
73,15,0,1,1,0,0
28,40,0,1,1,0,0
19,30,0,0,1,0,0
31,40,0,0,1,1,0
58,48,0,0,1,0,0
47,50,0,1,1,0,1
30,40,0,0,1,0,1
43,51,0,0,1,0,1
48,40,0,0,1,1,0
44,50,0,1,1,0,1
44,40,0,0,0,1,0
24,40,0,0,0,1,0
28,43,0,1,1,0,0
50,10,0,0,1,1,0
33,40,0,1,1,0,1
23,50,0,0,1,1,0
30,40,0,0,1,0,0
46,40,0,1,1,0,0
21,10,0,0,1,0,0
52,30,0,0,0,1,0
26,50,0,0,1,0,0
27,12,0,0,1,0,0
50,60,0,1,1,0,1
28,35,0,1,1,0,0
61,20,0,1,1,0,0
32,35,0,0,1,1,0
30,40,0,0,1,0,0
51,40,0,0,1,1,0
40,40,0,0,1,0,1
36,70,0,0,1,0,0
28,24,0,0,0,0,0
49,45,0,1,1,0,1
61,30,0,1,1,0,0
41,60,0,1,1,0,1
55,30,0,0,1,1,0
36,40,0,0,1,1,0
21,40,0,0,1,1,0
57,45,0,1,1,0,1
49,37,0,1,1,0,1
59,40,0,1,1,0,0
41,80,0,0,1,0,1
59,40,0,1,1,0,0
20,25,0,0,1,0,0
42,40,0,0,0,1,0
41,60,1,0,1,1,0
45,50,0,1,1,0,1
42,45,0,0,1,1,1
25,40,0,1,1,0,0
45,40,0,1,1,0,1
58,40,0,1,1,0,1
39,40,0,1,1,0,0
34,40,0,1,1,0,1
22,40,0,0,1,0,0
44,50,0,0,1,0,1
53,40,0,0,1,1,0
60,25,0,0,1,1,0
46,40,0,1,1,0,1
56,40,0,1,1,0,1
36,40,0,0,1,0,1
56,32,0,0,1,1,0
29,70,0,1,1,0,0
19,39,0,0,1,0,0
38,40,0,1,1,0,0
40,40,0,1,1,0,1
52,55,0,1,1,0,1
22,40,0,0,1,1,0
32,25,0,0,1,1,0
27,40,0,0,1,1,0
22,40,0,0,0,0,0
32,45,0,1,1,0,0
37,40,0,0,0,1,0
22,54,0,0,1,0,0
29,40,0,0,1,1,1
42,25,0,0,1,0,0
45,38,0,0,1,1,0
33,45,0,0,1,1,0
39,40,0,0,1,1,0
27,45,0,0,1,0,0
53,50,0,0,1,1,1
30,40,0,0,1,1,0
52,35,0,0,0,0,0
43,60,0,1,1,0,1
47,35,1,0,1,0,1
47,50,0,0,1,0,0
19,25,0,1,1,0,0
37,40,0,1,1,0,0
31,51,0,1,1,0,0
69,8,0,1,1,0,0
22,25,0,0,1,0,0
29,40,0,1,1,0,0
24,14,0,0,0,0,0
30,72,0,1,1,0,1
28,80,1,0,1,1,1
27,40,0,0,1,0,0
53,40,0,0,0,1,0
35,40,0,1,1,0,0
22,40,0,1,1,0,0
25,40,0,0,0,0,0
38,40,0,0,0,1,1
27,35,0,0,1,1,0
30,37,0,1,1,0,0
27,50,0,0,1,1,0
25,40,0,0,1,0,0
36,4,0,0,1,1,0
32,40,0,0,1,1,0
70,45,0,0,1,0,0
50,40,0,1,1,0,0
40,35,0,0,1,1,0
34,55,0,0,0,0,0
57,50,0,1,1,0,0
39,32,1,0,1,1,0
49,40,0,0,1,1,0
43,40,0,1,1,0,1
26,45,0,0,1,1,0
60,50,0,1,1,0,0
46,50,1,1,1,0,1
26,55,0,1,1,0,1
27,40,0,0,1,1,0
31,40,0,0,0,1,0
59,50,0,0,1,1,0
19,20,0,0,1,1,0
18,24,0,0,1,1,0
22,45,0,1,1,0,0
24,20,0,0,1,1,0
53,40,0,1,1,0,1
43,42,0,1,1,0,1
24,50,0,1,1,0,1
60,40,0,0,1,1,0
24,40,0,1,1,0,0
52,40,0,0,0,0,0
32,99,0,1,1,0,1
34,35,0,0,1,1,0
35,40,0,1,1,0,1
34,90,0,1,1,0,0
53,50,0,0,1,1,1
23,40,0,0,1,1,0
40,40,0,1,1,0,0
40,40,0,1,1,0,0
50,60,0,1,1,0,1
17,20,0,0,1,1,0
53,54,0,0,1,1,0
32,50,0,0,1,0,1
43,40,0,0,1,1,0
18,16,0,0,1,0,0
62,40,0,0,1,1,0
45,40,1,1,1,0,0
46,70,0,1,1,0,0
73,40,0,1,1,0,0
64,60,0,1,1,0,1
26,45,0,0,1,1,1
23,48,0,0,1,0,0
51,40,0,0,1,1,0
35,55,0,0,1,1,0
39,45,0,0,1,1,1
41,40,0,0,1,1,0
31,40,0,0,1,0,0
40,50,0,1,1,0,1
31,30,0,0,1,1,0
42,40,0,1,1,0,0
23,40,0,0,1,0,0
21,35,0,0,1,0,0
49,45,0,1,1,0,1
53,40,0,0,0,0,0
38,43,0,0,1,1,1
17,10,0,0,1,0,0
22,32,0,0,0,1,0
25,40,0,0,0,0,0
58,40,0,1,1,0,0
24,20,0,0,1,0,0
48,40,0,0,1,0,1
60,40,0,1,1,0,1
20,30,0,0,1,0,0
52,45,0,1,1,0,1
36,40,0,0,1,1,1
22,25,0,0,1,1,0
19,35,0,0,1,1,0
37,40,0,0,1,0,0
30,40,0,0,1,1,1
44,25,0,0,1,0,0
63,25,0,1,1,0,0
31,50,0,1,1,0,0
17,40,0,0,1,0,0
21,40,0,0,1,0,0
67,40,1,1,1,0,1
46,40,0,0,1,0,0
29,50,0,0,1,0,0
20,6,0,0,1,1,0
27,24,0,0,1,0,0
35,40,0,1,1,0,1
19,30,0,0,1,1,0
43,50,0,1,1,0,1
62,40,0,0,1,0,0
18,15,0,0,1,1,0
59,50,0,1,0,0,1
37,40,0,0,1,0,0
27,40,0,0,0,0,0
46,43,1,0,1,1,0
29,42,0,0,1,1,0
33,40,0,0,1,1,1
62,40,0,1,1,0,0
46,55,0,1,1,0,1
28,40,0,1,1,0,0
22,35,0,0,1,1,0
46,40,1,1,1,0,1
54,40,0,1,1,0,1
34,72,0,1,1,0,0
62,20,0,1,1,0,1
19,20,0,0,1,0,0
49,99,0,1,1,0,0
27,45,0,0,1,0,0
36,50,0,1,1,0,1
52,40,0,1,1,0,1
47,55,0,0,1,1,0
57,40,0,0,1,1,0
64,40,0,0,1,1,0
56,40,0,0,1,0,0
53,47,0,0,1,1,0
53,44,0,1,1,0,1
41,45,0,1,1,0,1
45,40,0,0,0,1,0
63,45,0,1,1,0,0
45,40,0,0,1,1,0
23,28,0,0,1,1,0
39,72,1,1,1,0,0
31,40,0,1,1,0,0
35,45,0,1,1,0,0
54,60,1,1,1,0,1
40,40,0,0,1,1,0
55,40,0,1,1,0,1
31,40,0,1,1,0,0
58,60,0,1,1,0,0
31,99,0,1,1,0,1
46,40,0,0,1,1,0
38,40,0,1,1,0,0
22,25,0,0,1,1,0
17,30,0,0,1,0,0
73,15,0,1,1,0,0
25,45,0,1,1,0,1
53,40,0,0,1,0,0
46,45,0,1,1,0,1
37,40,0,0,0,1,0
30,50,0,1,1,0,0
29,40,0,1,1,0,0
29,40,0,1,1,0,0
75,6,0,0,1,1,0
58,40,1,1,1,0,1
42,50,0,0,0,1,0
62,24,0,0,0,0,0
45,40,0,1,0,0,1
38,40,0,1,1,0,1
36,50,0,1,1,0,1
70,40,0,0,1,1,0
42,30,0,1,1,0,0
47,35,1,1,1,0,1
42,40,0,0,1,0,0
43,38,0,0,0,1,1
37,40,0,1,1,0,1
36,39,0,0,1,1,1
48,40,0,1,1,0,1
29,30,0,0,1,1,0
29,38,0,1,1,0,0
37,47,0,0,1,0,0
55,40,0,1,1,0,0
67,20,0,0,0,1,0
51,30,0,0,1,0,0
35,32,1,0,1,1,0
64,40,0,0,1,1,0
38,70,0,1,1,0,0
62,40,0,0,0,1,0
62,10,0,1,1,0,0
70,14,0,1,1,0,0
45,40,1,0,1,0,0
20,40,0,0,1,1,0
38,48,0,1,1,0,0
50,40,0,1,1,0,0
40,55,0,1,0,0,1
30,70,0,1,1,0,0
52,40,0,0,1,1,0
28,50,0,0,0,0,1
62,30,0,1,1,0,0
31,40,0,0,1,1,0
40,40,0,1,1,0,1
34,40,0,0,1,1,0
53,40,0,1,1,0,1
42,40,0,0,1,0,0
26,25,0,1,1,0,0
51,40,0,1,1,0,1
49,50,1,1,1,0,1
43,40,0,1,1,0,0
42,40,0,0,1,0,0
26,40,0,1,0,0,0
35,40,0,1,1,0,0
37,40,0,0,1,1,0
53,35,0,0,1,0,0
20,16,0,0,1,0,0
31,40,0,1,1,0,1
28,35,0,0,1,0,0
46,40,0,1,0,0,1
21,8,0,0,1,1,0
41,70,1,1,1,0,1
30,70,0,0,1,0,1
66,70,0,1,1,0,0
37,60,0,1,1,0,1
74,20,0,0,1,1,0
46,70,0,1,0,0,1
51,50,1,1,1,0,1
33,50,0,1,1,0,1
47,50,0,1,1,0,1
49,40,0,0,1,1,0
53,48,0,0,0,1,0
24,40,0,0,1,0,0
54,50,0,1,1,0,0
32,40,0,0,1,0,0
45,45,0,1,1,0,0
46,45,0,0,1,0,0
37,65,0,0,1,0,0
48,61,1,1,1,0,1
25,40,0,0,1,1,0
28,20,0,0,1,1,0
58,30,0,1,0,0,0
27,40,0,0,1,1,0
69,8,0,0,1,0,0
38,52,0,1,1,0,1
47,40,0,0,0,1,0
30,60,0,0,1,1,0
46,30,0,0,1,0,0
27,45,0,0,1,1,0
19,35,0,0,1,0,0
18,40,0,0,1,1,0
24,50,0,1,1,0,1
32,40,0,0,1,1,0
38,40,0,1,0,0,0
28,40,0,0,1,0,0
39,55,1,0,1,1,0
42,40,0,0,1,1,1
31,40,0,0,1,1,1
53,54,0,0,1,1,0
21,15,0,0,1,0,0
48,50,0,1,1,0,0
46,52,0,0,1,1,1
30,45,0,1,1,0,0
32,50,0,0,1,0,0
30,40,0,0,1,1,0
57,50,0,0,1,1,0
56,40,0,0,1,0,0
27,37,0,0,0,1,0
19,40,0,0,1,0,0
61,50,0,1,1,0,1
49,40,0,0,1,1,0
28,38,0,1,1,0,0
50,55,1,1,1,0,1
43,84,0,1,1,0,1
34,48,0,0,0,1,0
28,40,0,1,1,0,0
31,40,0,1,1,0,0
55,44,0,0,0,1,0
26,45,0,0,1,1,1
51,40,0,0,0,1,1
35,40,0,1,1,0,0
63,12,0,1,1,0,0
31,30,1,0,1,0,0
22,20,0,0,1,0,0
67,60,0,0,1,0,0
50,50,0,1,1,0,0
63,24,0,0,1,1,0
31,40,0,1,1,0,1
17,40,0,0,1,0,0
41,40,0,1,0,0,0
53,38,0,1,1,0,0
44,99,0,1,0,0,0
24,40,0,0,1,0,0
35,35,0,0,1,0,0
61,40,0,0,1,1,1
44,40,0,1,1,0,1
56,36,0,1,1,0,1
66,40,0,0,1,1,0
69,45,0,1,1,0,1
64,40,0,1,1,0,0
38,36,0,0,1,1,1
43,40,0,0,0,0,0
37,49,0,0,1,0,0
19,16,0,0,1,1,0
59,40,0,1,1,0,0
50,40,0,1,1,0,0
33,50,0,1,1,0,1
56,45,0,1,1,0,1
28,40,0,1,1,0,0
27,34,0,0,1,1,0
34,40,0,1,1,0,0
19,30,0,0,1,0,0
68,40,0,1,1,0,1
28,38,1,1,1,0,1
81,4,0,0,1,1,0
22,40,0,0,1,0,0
58,40,0,0,1,1,0
31,25,0,0,1,1,0
17,30,0,0,1,0,0
25,50,0,0,1,0,1
23,23,0,0,0,1,0
25,40,0,0,1,0,0
47,40,0,0,1,0,0
39,60,0,0,1,1,1
44,40,0,1,1,0,0
46,40,0,1,1,0,1
38,35,0,1,1,0,0
23,30,0,0,1,0,0
34,35,0,0,1,1,0
33,40,0,0,1,0,1
38,20,0,0,1,1,0
52,40,0,1,1,0,0
50,33,0,0,1,1,0
38,45,0,0,1,1,1
35,40,0,1,1,0,0
67,35,0,1,1,0,1
60,40,0,1,1,0,1
44,15,0,0,1,1,0
38,50,0,0,1,0,0
29,40,0,1,1,0,1
65,50,1,1,1,0,1
33,40,0,0,1,1,0
29,40,0,0,1,0,0
18,30,0,0,1,1,0
43,40,0,0,1,0,0
42,40,0,0,0,1,0
42,40,0,1,1,0,0
32,30,0,1,1,0,0
36,40,0,0,1,1,0
41,40,0,1,1,0,1
30,40,0,0,1,1,0
21,35,0,0,1,0,0
33,40,0,1,0,0,1
19,15,0,0,1,0,0
19,25,0,0,1,0,0
35,40,0,0,1,0,0
43,35,0,0,0,1,0
45,24,0,1,0,0,0
25,50,0,0,0,0,0
39,40,0,1,1,0,0
26,40,0,0,1,0,0
60,10,1,1,1,0,0
52,40,0,0,1,1,1
22,30,0,0,1,0,0
23,40,0,0,1,1,0
46,40,0,0,1,1,0
34,30,0,1,1,0,0
39,50,0,1,1,0,1
38,40,0,0,1,1,0
56,25,1,1,1,0,0
55,40,0,0,1,1,0
40,40,0,0,1,1,1
23,40,0,0,1,0,0
39,40,0,0,1,0,0
24,30,0,1,0,0,0
51,40,0,1,1,0,1
25,50,0,0,1,0,0
34,55,0,1,1,0,1
18,20,0,0,0,1,0
19,28,0,0,1,1,0
32,40,0,0,1,0,0
49,40,0,1,1,0,1
40,8,0,0,1,1,0
43,55,0,1,1,0,0
71,40,1,1,1,0,1
59,40,0,0,1,0,0
32,40,0,0,1,1,1
25,40,0,0,1,0,0
17,15,0,0,0,1,0
57,35,0,1,1,0,1
17,15,0,0,1,0,0
41,40,0,1,1,0,0
62,40,0,1,0,0,1
19,25,0,0,1,1,0
39,50,0,0,1,0,1
30,40,0,0,1,0,0
37,40,0,1,1,0,1
18,15,0,0,1,1,0
40,45,0,1,1,0,1
24,40,0,0,1,0,0
33,50,0,1,1,0,0
48,40,0,1,1,0,0
51,40,0,1,1,0,1
48,40,0,1,1,0,0
43,45,0,1,1,0,0
34,50,0,0,1,0,0
41,30,0,0,1,0,0
51,60,0,0,1,0,1
25,40,0,0,1,0,0
20,50,0,0,1,0,0
61,45,0,1,1,0,0
35,70,0,0,1,1,0
42,40,1,0,1,1,0
26,16,0,0,1,0,0
46,50,0,1,1,0,0
39,40,0,0,1,0,1
18,40,0,0,1,0,0
29,80,0,0,0,0,0
39,40,0,0,1,0,1
47,40,0,1,1,0,1
40,50,0,1,1,0,1
43,40,0,1,1,0,1
32,40,0,0,1,0,0
31,40,0,0,1,1,0
19,35,0,0,1,0,0
44,40,0,1,1,0,1
46,40,0,1,1,0,1
53,50,1,1,1,0,1
43,40,0,1,1,0,0
41,40,0,0,1,1,0
35,40,0,0,0,0,0
48,45,0,1,1,0,0
28,40,1,0,1,1,0
44,32,0,0,1,1,0
20,40,0,0,1,1,0
51,40,0,0,1,1,0
28,50,0,0,1,0,0
36,60,0,0,1,0,0
28,35,0,1,1,0,0
21,40,0,0,1,0,0
34,30,0,1,1,0,0
36,40,0,1,1,0,0
25,80,0,0,1,1,0
31,43,0,0,1,0,0
44,60,0,1,1,0,0
49,40,0,0,1,0,0
40,40,0,1,1,0,0
54,40,1,1,1,0,1
18,20,0,0,1,1,0
68,44,0,1,0,0,0
64,80,0,0,1,0,1
36,40,0,1,0,0,0
21,24,0,0,1,0,0
22,30,0,0,1,0,0
61,40,0,1,1,0,0
49,50,0,1,1,0,1
66,40,0,1,0,0,0
29,45,0,0,1,0,0
22,40,0,0,0,1,0
57,40,0,1,0,0,0
41,40,0,0,1,1,0
29,40,0,1,1,0,1
20,35,0,0,0,1,0
47,45,0,1,1,0,1
22,55,0,0,1,1,0
59,50,0,0,1,0,1
42,40,1,1,0,0,1
64,35,0,0,1,1,0
29,40,0,0,0,0,0
25,20,0,0,1,0,0
62,40,0,0,1,1,0
44,45,1,0,1,0,1
21,40,0,0,1,1,0
60,40,0,1,1,0,1
46,40,0,0,0,0,0
44,40,0,0,1,0,1
21,19,0,0,1,1,0
18,18,0,0,1,0,0
39,32,0,0,1,1,0
33,45,1,1,1,0,1
63,40,0,0,1,0,0
52,52,0,1,1,0,1
17,22,0,0,0,0,0
45,50,0,1,1,0,1
31,40,0,0,1,0,0
35,40,0,1,1,0,0
31,40,0,1,1,0,1
51,40,0,0,1,1,0
48,60,0,1,1,0,0
28,40,0,1,0,0,0
43,40,0,1,1,0,1
30,40,0,1,1,0,0
24,55,0,0,1,0,0
46,60,0,1,1,0,1
50,60,0,1,1,0,0
22,35,0,0,1,0,0
18,15,0,0,0,0,0
53,45,0,1,1,0,1
40,44,0,1,1,0,1
36,35,0,1,1,0,0
32,43,0,1,1,0,1
39,12,0,0,1,0,0
46,40,0,1,1,0,0
26,42,0,0,1,0,0
19,15,0,0,1,0,0
28,40,1,0,1,0,0
25,40,1,0,1,1,0
44,40,0,1,1,0,1
42,45,1,0,1,0,0
28,40,0,0,1,0,0
47,60,0,0,0,0,1
19,25,0,0,0,1,0
35,45,0,0,1,1,0
26,40,0,1,1,0,0
21,30,0,0,1,1,0
67,40,0,1,1,0,0
54,40,0,0,1,0,1
26,25,1,0,1,0,0
51,50,0,0,1,1,0
27,45,0,0,1,0,0
39,40,0,0,1,1,0
32,48,0,0,1,1,1
52,40,0,0,1,0,0
21,40,0,1,0,0,0
27,38,0,0,1,0,0
46,45,0,0,1,0,0
42,30,0,1,1,0,0
79,20,0,1,1,0,1
50,40,0,0,0,1,1
19,20,0,0,0,1,0
43,40,0,0,1,0,0
51,60,1,1,1,0,0
45,50,0,1,1,0,1
65,20,0,0,1,0,0
66,5,0,1,1,0,1
36,99,0,1,1,0,0
26,36,0,0,1,1,0
28,50,0,0,0,0,0
39,45,0,1,1,0,1
43,60,0,1,1,0,0
29,40,0,0,1,0,0
32,50,0,1,1,0,1
44,40,0,0,1,1,0
18,40,0,0,0,1,0
60,40,0,1,1,0,0
34,40,0,1,1,0,1
60,40,0,0,1,1,0
38,40,0,0,1,1,0
29,40,0,1,1,0,0
41,40,0,0,1,0,0
49,40,0,0,1,1,0
37,60,0,0,1,1,1
43,38,0,1,1,0,1
41,55,1,0,1,1,0
19,60,0,0,1,0,0
29,35,0,1,1,0,0
40,15,0,1,1,0,0
53,40,0,1,1,0,1
27,55,0,1,1,0,0
29,38,0,0,1,1,0
38,55,0,1,1,0,0
48,50,0,1,1,0,1
18,12,0,0,1,1,0
50,50,0,0,1,0,0
37,40,0,0,1,1,1
48,20,0,0,1,1,0
50,32,0,0,1,0,0
74,6,0,1,1,0,0
24,30,0,0,1,1,0
34,40,0,1,0,0,1
19,40,0,0,1,0,0
39,40,0,0,1,0,0
40,40,0,0,1,1,0
30,40,0,0,1,1,0
27,40,0,0,1,0,0
23,35,0,0,1,1,0
46,40,0,1,1,0,1
24,50,0,0,1,1,0
18,20,0,0,1,0,0
50,60,0,1,1,0,1
42,40,0,1,1,0,0
42,40,0,1,1,0,0
37,40,0,1,1,0,0
57,16,0,0,1,1,0
31,40,0,1,1,0,0
34,40,1,0,1,1,0
55,40,0,0,1,1,0
56,40,0,1,1,0,0
36,38,0,0,1,1,0
35,40,0,0,1,0,0
63,3,1,0,1,1,0
28,50,1,0,1,0,0
38,40,0,0,1,0,0
30,60,0,1,1,0,0
18,20,0,0,1,1,0
35,40,0,1,1,0,1
53,40,0,0,1,1,0
46,40,0,0,1,1,0
45,40,0,1,1,0,0
41,40,0,0,1,0,0
60,70,0,1,1,0,1
18,15,0,0,1,0,0
19,40,0,0,1,0,0
24,50,0,1,1,0,0
56,40,0,1,1,0,1
28,70,0,0,1,0,0
29,32,0,0,1,0,0
35,40,0,0,1,0,0
27,40,0,0,1,1,0
18,35,0,0,1,0,0
53,40,0,0,1,0,0
55,40,0,1,1,0,1
45,40,0,1,1,0,1
28,40,0,0,1,0,0
32,40,0,1,1,0,1
27,40,0,0,1,0,0
35,40,0,0,1,1,0
36,37,0,0,1,1,0
41,45,0,1,1,0,1
23,20,0,0,1,0,0
22,40,0,0,1,0,0
36,40,0,0,1,0,1
65,40,0,1,1,0,1
59,41,0,1,1,0,1
33,40,0,1,1,0,1
31,40,0,1,1,0,0
50,40,0,1,1,0,1
49,50,0,1,1,0,1
43,40,0,0,1,1,0
23,40,0,0,1,1,0
23,40,0,0,0,1,0
63,40,0,1,1,0,0
33,40,0,0,1,0,0
51,50,0,0,1,0,0
31,45,0,0,1,0,0
47,40,0,1,1,0,1
54,40,0,1,1,0,1
23,40,0,0,1,0,0
34,40,0,1,1,0,1
46,35,0,0,0,1,1
34,50,0,0,1,0,1
31,50,0,0,1,0,0
41,40,0,0,1,1,0
27,30,0,0,1,0,0
30,40,0,0,0,1,0
23,40,0,0,1,0,0
59,40,0,1,1,0,0
56,40,0,1,1,0,0
35,40,0,1,0,0,0
47,40,0,1,1,0,1
51,44,0,0,1,1,0
42,45,0,0,1,1,0
29,40,0,0,1,1,0
43,60,0,1,1,0,0
46,40,0,1,1,0,0
30,40,0,0,1,1,0
23,20,0,0,1,1,0
29,35,1,0,1,1,0
33,45,0,0,1,1,0
33,40,0,1,0,0,0
46,45,0,0,1,1,0
35,40,0,0,0,1,0
36,40,0,1,1,0,1
25,37,0,0,1,1,0
35,40,0,1,1,0,0
30,42,0,0,1,0,0
39,84,0,1,0,0,1
37,55,0,1,1,0,0
22,42,0,0,1,0,0
25,60,0,1,1,0,0
50,40,0,0,0,1,0
33,45,0,0,1,0,0
24,40,0,0,1,1,0
41,55,0,1,1,0,0
38,12,0,0,1,1,0
60,60,0,0,1,0,0
19,30,0,0,1,0,0
23,40,0,0,1,0,0
57,40,1,1,1,0,1
17,40,0,0,1,0,0
24,40,0,0,1,0,0
32,50,0,1,1,0,1
27,45,0,1,1,0,1
43,55,0,0,1,1,0
21,40,0,0,1,0,0
54,40,0,0,1,1,0
22,45,0,1,1,0,0
29,50,0,0,1,0,0
22,50,0,0,0,0,0
37,50,0,1,1,0,1
38,50,0,1,1,0,1
34,40,0,1,1,0,0
45,84,0,1,1,0,1
24,45,0,0,1,1,0
38,40,0,0,1,1,0
32,40,0,0,1,1,0
34,50,0,1,1,0,1
28,50,0,0,1,1,0
32,40,0,1,1,0,1
58,40,0,1,1,0,0
64,35,0,1,1,0,1
38,50,0,0,1,1,0
43,40,0,0,1,1,0
28,40,0,0,1,0,0
23,20,0,0,0,1,0
25,40,0,0,0,0,0
41,40,0,0,0,0,0
24,36,0,0,1,1,0
41,40,0,1,0,0,0
27,40,0,1,1,0,0
54,30,0,0,1,0,0
28,25,0,0,1,1,0
29,40,0,1,1,0,0
36,30,0,0,1,0,0
60,40,0,1,1,0,0
34,38,1,1,1,0,0
27,42,0,0,1,1,1
60,40,0,1,1,0,0
39,40,0,1,1,0,0
59,35,0,0,0,0,0
36,40,0,1,1,0,0
54,40,0,1,1,0,1
48,40,0,1,1,0,1
19,33,0,0,1,0,0
40,40,0,1,1,0,1
25,45,0,0,1,0,0
39,40,0,0,1,0,0
34,40,0,1,1,0,0
30,30,0,0,1,1,0
43,24,0,0,0,1,0
36,50,0,1,1,0,1
59,65,0,1,1,0,1
33,40,0,1,1,0,0
22,50,0,0,1,0,0
48,45,0,1,1,0,0
54,40,0,0,1,1,0
49,38,0,0,1,1,0
37,40,0,0,1,1,0
45,40,0,1,0,0,0
51,40,0,0,1,1,0
46,40,0,1,1,0,0
31,40,0,0,1,1,1
29,38,0,0,1,1,0
39,50,0,0,0,1,1
35,40,0,1,1,0,0
26,40,0,0,1,1,1
51,40,0,1,1,0,1
39,40,0,1,1,0,1
25,35,0,1,1,0,0
61,40,0,1,1,0,1
49,40,0,0,1,1,0
52,55,0,1,1,0,0
74,35,0,0,0,1,0
50,40,0,0,0,0,0
29,35,0,0,1,1,1
76,30,0,0,1,0,0
19,15,0,0,1,1,0
25,40,0,1,1,0,0
45,40,0,0,1,1,0
34,35,0,0,1,1,0
20,16,0,0,1,1,0
66,6,1,0,1,0,0
63,45,0,0,0,1,0
27,40,0,1,1,0,0
41,40,0,1,1,0,0
23,40,0,0,1,1,0
37,40,0,0,0,1,0
31,40,0,1,1,0,0
33,4,0,1,1,0,0
28,20,0,0,1,0,0
70,20,0,0,1,1,0
35,40,0,0,1,1,0
41,75,0,1,1,0,1
17,12,0,0,1,1,0
41,40,0,0,0,1,1
44,45,0,0,1,0,0
24,40,0,0,0,0,0
38,40,0,0,1,1,0
62,35,0,0,0,1,0
27,38,0,1,1,0,0
59,40,0,0,1,1,1
35,40,1,1,1,0,0
38,32,0,0,0,1,0
28,50,0,0,1,1,0
28,38,0,0,1,1,0
59,40,0,1,1,0,0
42,40,0,0,1,1,0
54,32,1,0,1,1,1
39,45,0,1,1,0,0
41,40,0,1,1,0,0
62,33,0,0,1,1,0
58,40,0,0,1,1,0
43,40,0,0,1,0,0
67,40,0,1,1,0,0
31,40,0,0,1,1,0
51,70,1,0,1,1,1
54,36,0,0,0,1,0
20,70,0,0,1,0,0
35,40,0,1,1,0,1
22,36,0,0,1,1,0
38,60,0,0,1,0,0
42,40,0,1,1,0,0
44,40,1,1,1,0,1
28,70,0,1,1,0,1
74,35,0,1,1,0,1
34,40,0,0,0,1,0
50,52,0,1,1,0,0
50,40,0,0,1,1,0
43,40,0,1,1,0,0
29,40,0,1,1,0,0
30,25,0,0,0,1,0
61,50,0,1,1,0,1
39,40,0,0,1,1,0
33,40,0,1,1,0,0
22,37,0,0,0,1,0
38,40,0,0,0,1,0
45,40,0,1,1,0,0
42,45,0,1,1,0,1
21,40,0,0,1,1,0
49,44,0,0,0,1,0
50,40,0,0,0,1,0
36,36,0,0,1,1,1
20,20,0,0,1,0,0
49,40,0,0,0,1,0
40,60,0,1,1,0,1
22,40,0,0,1,1,0
60,40,0,0,1,1,0
67,20,0,0,1,1,0
21,40,0,0,0,1,0
60,50,0,1,0,0,0
17,12,0,0,1,1,0
43,32,1,0,1,1,1
49,45,0,1,1,0,1
41,60,0,0,0,1,1
38,40,0,0,1,0,0
38,40,0,1,1,0,0
35,99,0,1,1,0,1
40,40,0,0,1,0,0
23,40,0,0,1,1,0
19,40,0,0,1,1,0
40,60,0,1,1,0,1
46,40,0,0,1,1,0
25,22,0,0,1,1,0
36,40,0,1,0,0,1
24,48,0,0,1,0,0
62,48,0,1,1,0,0
23,40,0,0,1,1,0
60,40,0,0,1,1,0
18,8,0,0,1,1,0
41,40,0,0,0,1,0
45,40,1,0,1,1,0
62,40,0,0,0,1,0
28,40,0,0,0,1,0
31,40,0,0,1,0,0
33,50,0,0,1,0,0
62,16,0,1,1,0,0
27,40,0,0,1,1,0
42,40,0,0,0,1,1
55,37,0,0,0,0,0
41,50,0,0,1,1,0
26,50,0,1,1,0,0
45,40,0,0,1,1,1
67,65,0,0,1,0,0
25,45,0,1,1,0,0
30,48,0,1,1,0,1
22,40,0,0,1,0,0
19,20,0,0,1,0,0
26,45,0,0,1,1,0
61,50,0,1,1,0,0
32,50,0,0,1,1,1
43,40,0,0,1,1,0
53,20,0,0,1,1,0
53,45,0,0,1,0,0
42,10,0,0,1,0,0
36,40,0,0,1,1,1
55,99,0,1,1,0,0
35,40,0,1,1,0,1
17,16,0,0,1,1,0
55,35,0,0,1,1,0
36,40,0,1,1,0,0
